doc_id	url
8113924	https://www.udemy.com/course/sql-mastery-learn-enough-sql-to-be-a-professional/
8113946	https://www.udemy.com/course/python-for-software-engineering/
8113959	https://www.udemy.com/course/microsoft-dynamics-365-for-customer-service-certification/
8114038	https://www.udemy.com/course/practical-beginners-javascript-build-six-projects/
8114046	https://www.udemy.com/course/ocp-java-se-11-programmer-i-1z0-815-exam-simulation/
8114092	https://www.udemy.com/course/complete-machine-learning-data-science-with-python-a-z/
8114366	https://www.udemy.com/course/hackthebox-upskill-your-cyber-security-ethical-hacking/
8114894	https://www.udemy.com/course/python-and-django-full-stack-web-development-for-beginners/
8114907	https://www.udemy.com/course/typescript-learn-typescript-type-script-pro-in-details/
8115087	https://www.udemy.com/course/introduction-to-database-management-systems-dbms/
8115108	https://www.udemy.com/course/project-management-critical-path-method/
8115285	https://www.udemy.com/course/it-basics-for-end-users-and-helpdesk-staff/
8115386	https://www.udemy.com/course/the-ultimate-python-quiz-beginners-to-advance/
8115541	https://www.udemy.com/course/learn-python-programming-two-hours/
8115561	https://www.udemy.com/course/modern-java-web-applications-with-spring-boot-2x/
8115570	https://www.udemy.com/course/selenium-webdriver-with-java-step-by-step-tutorial-2-in-1/
8115772	https://www.udemy.com/course/jakarta-ee/
8115833	https://www.udemy.com/course/ios-security-device-manager-and-ip-routing-mcq-networking/
8115867	https://www.udemy.com/course/devops-agile/
8115945	https://www.udemy.com/course/sql-for-beginners-2022-learn-sql-step-by-step/
8115956	https://www.udemy.com/course/linux-unix-for-beginners-new/
8115984	https://www.udemy.com/course/qa-manual-automation-mobile-automation/
8116136	https://www.udemy.com/course/5stepsforgettingthingsdone/
8116270	https://www.udemy.com/course/learn-javascript-fundamentals-in-an-hour/
8116313	https://www.udemy.com/course/create-a-basic-website-with-links-using-python-and-django/
8116355	https://www.udemy.com/course/c_c4h510-sap-service-cloud/
8116696	https://www.udemy.com/course/aviation-passenger-service-and-handling/
8116817	https://www.udemy.com/course/mb-230240-microsoft-exam-preparation-test-updated/
8116999	https://www.udemy.com/course/java-object-oriented-programming-oops-for-developers/
8117007	https://www.udemy.com/course/programming-with-javascript/
8117126	https://www.udemy.com/course/core-java-programming-language/
8117242	https://www.udemy.com/course/introduction-to-software-testing/
8117598	https://www.udemy.com/course/simplified-scrum-master-training/
8117620	https://www.udemy.com/course/linux-unix-essentials-and-introduction-to-shell-scripting/
8117798	https://www.udemy.com/course/learn-sql-insert-into-sql-sql-between-sql-in/
8117826	https://www.udemy.com/course/30-html-css-javascript-projects-in-30-days-for-beginners/
8117889	https://www.udemy.com/course/learn-python-from-scratch-b/
8117910	https://www.udemy.com/course/comptia-security-sy0-601-fully-explained-practice-exam/
8118016	https://www.udemy.com/course/python-beginner-to-advanced/
8118061	https://www.udemy.com/course/learn-complete-devops/
8118082	https://www.udemy.com/course/the-complete-linux-shell-script-master/
8118264	https://www.udemy.com/course/learn-to-build-console-apps-with-java-from-scratch/
8118348	https://www.udemy.com/course/ethical-hacking-and-penetration-testing-bootcamp-with-linux/
8118404	https://www.udemy.com/course/computer-fundamental-exam-test-practice-test/
8118506	https://www.udemy.com/course/java-basics-and-programming-interview-guide/
8118632	https://www.udemy.com/course/systems-security-certified-practitioner-sscp/
8118728	https://www.udemy.com/course/learn-asp-net-c-mysql-and-javascript-for-web-developers/
8118730	https://www.udemy.com/course/master-your-to-do-list-boost-productivity/
8118781	https://www.udemy.com/course/java-basics-learn-worlds-most-powerful-programming-language/
8118819	https://www.udemy.com/course/java-enterprise-app-development-with-java-9-4-in-1/
8118887	https://www.udemy.com/course/aws-serverless-app-development-using-api-gateway-2-in-1/
8119029	https://www.udemy.com/course/linux-expert/
8119267	https://www.udemy.com/course/full-front-end-web-development-course/
8119383	https://www.udemy.com/course/lets-learn-javascript-by-coding/
8119406	https://www.udemy.com/course/technical-writing-crash-course-for-software-professionals/
8119480	https://www.udemy.com/course/python-essentials-for-data-science-and-robotics/
8119577	https://www.udemy.com/course/hack-the-box-learn-cyber-security-ethical-hacking-in-fun/
8119611	https://www.udemy.com/course/linux-for-absolute-beginners-master-linux-basics/
8119671	https://www.udemy.com/course/oracle-solaris-fundamentals/
8119753	https://www.udemy.com/course/professional-scala/
8119813	https://www.udemy.com/course/1z0-1046-20-oracle-global-human-resources-cloud-2020/
8119837	https://www.udemy.com/course/mastery-in-python-for-beginners/
8119886	https://www.udemy.com/course/oracle-linux-virtualization/
8120017	https://www.udemy.com/course/professional-scrum-product-owner-advance-practice-test/
8120031	https://www.udemy.com/course/building-bulk-sql-queries-with-excel-sql-oracle-toad/
8120181	https://www.udemy.com/course/vagrant-the-ultimate-course/
8120191	https://www.udemy.com/course/sap-activate-project-manager-practice-exam/
8120253	https://www.udemy.com/course/learn-complete-python-3-for-beginners/
